player_id,short_name,long_name,player_positions,overall,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,attacking_work_rate,defending_work_rate
239301,L. Martínez,Lisandro Martínez,Zagueiro,84,73.0,59.0,78.0,79.0,85.0,83.0,75,52,75,83,56,76,77,55,83,81,77,70,77,85,82,73,85,81,80,64,91,85,62,76,55,87.0,86,87,84,6,14,13,14,8,0.0,66,99
239580,Bremer,Gleison Bremer Silva Nascimento,Zagueiro,84,80.0,50.0,56.0,65.0,85.0,83.0,46,49,85,69,38,62,42,24,69,65,77,83,65,79,67,68,92,76,85,39,82,84,58,45,43,78.0,84,87,83,13,15,13,5,6,0.0,66,99
247851,Bruno Guimarães,Bruno Guimarães Rodriguez Moura,"Meio campo, Volante",84,71.0,74.0,81.0,84.0,80.0,81.0,70,72,64,87,66,85,79,62,85,85,69,72,77,85,83,78,76,87,78,77,84,84,78,86,65,87.0,80,84,79,7,11,15,11,11,0.0,99,99
212190,N. Süle,Niklas Süle,"Lateral, Zagueiro",84,73.0,51.0,68.0,62.0,85.0,85.0,48,36,81,81,59,60,43,38,82,69,60,83,34,82,44,78,81,64,95,62,85,81,42,66,32,84.0,85,87,87,15,7,14,7,15,0.0,66,66
224293,Rúben Neves,Rúben Diogo da Silva Neves,"Meio campo, Volante",84,60.0,75.0,86.0,77.0,76.0,73.0,80,66,53,88,82,74,85,81,88,83,64,56,68,81,72,86,65,79,67,83,82,80,62,87,77,88.0,78,79,77,16,12,10,8,10,0.0,66,99
227127,Álex Remiro,Alejandro Remiro Gargallo,Goleiro,84,0.0,0.0,0.0,0.0,0.0,0.0,12,13,13,36,15,19,14,17,29,26,40,46,69,79,40,60,68,42,73,11,34,20,11,35,24,55.0,14,17,18,84,78,80,86,86,42.0,66,66
232580,Gabriel,Gabriel dos Santos Magalhães,Zagueiro,84,70.0,41.0,62.0,60.0,85.0,82.0,38,37,85,78,28,52,47,27,74,71,61,77,51,85,37,62,86,71,86,30,85,86,44,59,40,74.0,85,84,85,12,8,13,10,7,0.0,66,99
235212,A. Hakimi,Achraf Hakimi Mouh,"Ala, Lateral",84,92.0,75.0,80.0,80.0,75.0,78.0,84,75,68,82,74,79,77,74,73,82,91,93,83,81,78,80,83,92,72,73,76,78,78,78,64,80.0,75,76,76,10,8,14,6,8,0.0,99,33
237086,Kim Min Jae,김민재 金敏在,Zagueiro,84,80.0,33.0,58.0,64.0,85.0,84.0,35,23,79,75,24,57,36,23,69,68,75,84,65,82,65,51,83,77,88,37,84,85,48,57,30,72.0,86,87,85,13,7,11,14,11,0.0,33,99
238074,R. James,Reece James,"Ala, Lateral",84,80.0,72.0,83.0,82.0,82.0,81.0,88,69,77,83,67,83,83,76,78,82,78,81,72,83,88,83,89,77,84,69,77,79,78,82,62,84.0,82,85,80,8,12,7,13,11,0.0,99,66
212194,J. Brandt,Julian Brandt,Meio campo,84,71.0,80.0,84.0,86.0,51.0,70.0,82,80,54,87,79,86,80,76,82,87,69,73,84,86,84,83,69,88,71,81,45,58,81,86,55,84.0,49,45,56,11,16,11,8,9,0.0,66,66
213648,P. Højbjerg,Pierre-Emile Kordt Højbjerg,"Meio campo, Volante",84,55.0,73.0,78.0,78.0,81.0,82.0,68,68,65,84,64,79,70,74,84,80,56,54,62,85,65,85,72,87,78,82,88,83,69,75,56,85.0,84,85,73,9,7,12,11,11,0.0,99,99
220697,J. Maddison,James Maddison,Meio campo,84,71.0,81.0,86.0,86.0,54.0,63.0,83,80,35,86,77,86,86,86,85,88,78,66,84,80,83,83,58,78,53,83,70,44,84,88,74,88.0,59,65,42,11,14,14,12,14,0.0,99,66
220814,L. Hernández,Lucas François Bernard Hernández Pi,"Lateral, Zagueiro",84,76.0,54.0,70.0,70.0,84.0,78.0,78,53,82,77,46,65,59,39,63,73,74,78,69,84,69,62,87,69,77,51,90,83,62,63,42,77.0,85,85,83,10,7,8,14,10,0.0,66,66
225193,Mikel Merino,Mikel Merino Zazón,Meio campo,84,72.0,78.0,82.0,82.0,83.0,82.0,77,79,87,86,58,83,80,69,84,85,72,72,74,86,73,84,89,83,80,78,83,85,81,83,70,80.0,80,84,76,9,12,9,13,14,0.0,99,99
230666,Gabriel Jesus,Gabriel Fernando de Jesus,"Atacante, Extremo",84,83.0,82.0,75.0,88.0,40.0,77.0,74,83,78,81,79,88,76,54,66,87,86,81,92,88,90,84,87,82,72,78,82,32,88,79,75,78.0,45,30,28,13,8,6,6,15,0.0,99,99
233419,Raphinha,Raphael Dias Belloli,Extremo,84,91.0,79.0,78.0,86.0,53.0,73.0,80,78,74,78,72,87,81,79,74,85,90,91,88,84,79,83,83,86,65,79,76,55,83,80,78,80.0,47,54,38,8,7,13,8,14,0.0,99,99
235805,F. Chiesa,Federico Chiesa,"Extremo, Meio campo",84,91.0,82.0,76.0,86.0,53.0,75.0,75,81,50,78,80,89,78,62,72,82,91,91,89,84,81,86,75,85,70,84,74,54,83,77,62,82.0,60,48,44,6,7,8,9,7,0.0,99,66
241084,L. Díaz,Luis Fernando Díaz Marulanda,"Extremo, Meio campo",84,91.0,81.0,75.0,87.0,34.0,74.0,76,81,62,76,74,89,77,58,71,87,92,91,88,83,75,84,80,84,69,82,70,25,82,77,63,83.0,28,38,34,10,13,13,14,14,0.0,99,66
164240,Thiago Silva,Thiago Emiliano da Silva,Zagueiro,84,51.0,54.0,74.0,72.0,87.0,74.0,60,40,81,83,61,67,62,61,84,80,45,55,62,88,65,71,77,66,78,65,74,85,59,73,60,86.0,90,87,84,9,12,5,9,10,0.0,66,99
177683,Y. Sommer,Yann Sommer,Goleiro,84,0.0,0.0,0.0,0.0,0.0,0.0,13,13,10,40,8,15,12,13,36,25,48,54,55,82,58,62,67,45,68,12,38,21,15,64,24,54.0,9,19,12,78,79,83,84,90,50.0,66,66
185122,P. Gulácsi,Péter Gulácsi,Goleiro,84,0.0,0.0,0.0,0.0,0.0,0.0,16,10,23,35,10,19,18,11,31,25,42,44,41,80,42,57,72,37,74,12,34,23,11,44,24,45.0,25,16,20,85,84,76,83,84,43.0,66,66
188377,K. Walker,Kyle Walker,Lateral,84,90.0,63.0,77.0,78.0,79.0,81.0,77,51,72,81,57,79,76,71,81,81,85,94,66,85,69,86,87,81,80,69,84,78,68,69,63,75.0,75,85,83,12,6,16,15,8,0.0,99,99
189509,Thiago,Thiago Alcântara do Nascimento,Meio campo,84,61.0,72.0,86.0,89.0,71.0,67.0,78,68,54,90,81,89,84,77,88,91,69,54,90,78,88,75,65,70,60,73,80,78,72,86,75,88.0,68,73,72,6,11,7,9,13,0.0,66,66
189596,T. Müller,Thomas Müller,"Atacante, Meio campo",84,59.0,82.0,83.0,79.0,55.0,69.0,85,84,79,85,84,77,81,59,79,84,63,56,67,93,70,78,76,80,66,79,62,58,94,87,70,84.0,47,57,46,6,7,11,14,14,0.0,99,99
189881,C. Smalling,Chris Smalling,Zagueiro,84,62.0,47.0,58.0,62.0,87.0,82.0,52,54,86,65,49,59,49,22,64,65,52,71,54,87,43,42,83,75,85,35,84,84,51,56,52,88.0,88,89,85,10,15,16,15,15,0.0,66,99
192505,R. Lukaku,Romelu Lukaku Menama,Atacante,84,80.0,84.0,74.0,77.0,38.0,82.0,73,86,83,77,79,82,78,66,70,78,72,86,59,82,52,87,93,64,95,75,71,27,85,75,89,82.0,30,41,30,8,15,14,7,10,0.0,66,33
192984,K. Casteels,Koen Casteels,Goleiro,84,0.0,0.0,0.0,0.0,0.0,0.0,15,15,14,35,13,14,20,13,37,23,44,46,50,80,43,58,69,44,72,18,33,16,15,42,20,40.0,11,19,17,84,82,77,85,86,45.0,66,66
193747,Koke,Jorge Resurrección Merodio,"Meio campo, Volante",84,69.0,72.0,85.0,79.0,79.0,78.0,85,69,61,86,57,77,84,77,83,83,70,68,70,85,81,82,74,85,75,75,79,82,76,85,67,84.0,80,83,71,14,12,5,10,13,0.0,66,66
198706,Luis Alberto,Luis Alberto Romero Alconchel,Meio campo,84,69.0,77.0,85.0,84.0,62.0,58.0,69,75,49,90,76,83,86,79,88,90,72,67,77,79,83,82,65,68,64,80,29,64,76,91,56,80.0,63,66,59,6,8,6,12,11,0.0,66,66
201024,K. Koulibaly,Kalidou Koulibaly,Zagueiro,84,76.0,48.0,63.0,68.0,84.0,83.0,50,43,82,71,48,70,53,39,69,72,65,85,45,84,33,67,82,68,91,38,84,83,50,65,50,82.0,86,85,83,7,11,7,13,5,0.0,66,99
202556,M. Depay,Memphis Depay,"Atacante, Extremo",84,82.0,82.0,81.0,85.0,30.0,80.0,84,82,65,80,75,86,84,83,75,85,81,83,81,84,81,85,84,79,84,82,72,28,85,85,76,79.0,23,31,20,8,14,6,12,10,0.0,99,33
203841,N. Pope,Nick Pope,Goleiro,84,0.0,0.0,0.0,0.0,0.0,0.0,11,14,11,32,14,15,13,12,52,25,50,47,36,80,42,56,71,37,75,15,36,23,13,50,22,63.0,19,15,14,82,83,75,84,86,49.0,66,66
206113,S. Gnabry,Serge David Gnabry,"Atacante, Meio campo",84,81.0,84.0,78.0,84.0,43.0,68.0,77,85,42,83,83,85,74,62,73,82,84,79,86,82,88,87,68,75,69,82,58,38,85,80,70,82.0,45,44,43,14,10,10,9,7,0.0,66,66
207862,M. Ginter,Matthias Ginter,Zagueiro,84,60.0,59.0,71.0,66.0,85.0,80.0,68,55,83,79,53,61,44,42,74,75,54,65,55,86,49,79,83,75,84,46,74,86,55,72,67,76.0,87,86,78,12,10,6,8,10,0.0,99,66
208418,Y. Carrasco,Yannick Ferreira Carrasco,"Ala, Extremo",84,88.0,81.0,80.0,85.0,59.0,66.0,82,81,56,80,74,88,86,80,74,84,87,88,86,80,70,84,74,75,61,82,65,57,80,80,79,84.0,54,64,61,9,11,9,10,10,0.0,99,99
209499,Fabinho,Fábio Henrique Tavares,Volante,84,59.0,69.0,78.0,77.0,82.0,82.0,75,63,75,84,47,78,71,53,82,81,53,64,61,82,62,81,76,85,80,70,84,82,70,76,90,85.0,81,84,82,13,12,6,8,8,0.0,66,99
210008,A. Rabiot,Adrien Rabiot,Meio campo,84,78.0,76.0,80.0,80.0,82.0,84.0,73,72,79,85,72,80,71,59,84,85,76,79,69,84,69,86,88,89,83,78,81,82,82,83,69,82.0,80,84,80,9,12,9,7,15,0.0,66,66
210035,Grimaldo,Alejandro Grimaldo García,"Ala, Meio campo",84,87.0,69.0,83.0,84.0,76.0,72.0,83,59,66,83,61,84,87,83,79,83,86,87,84,83,86,82,77,90,63,82,69,79,77,84,54,83.0,75,78,76,7,13,10,7,13,0.0,99,66
212616,R. De Paul,Rodrigo Javier De Paul,Meio campo,84,78.0,77.0,83.0,82.0,75.0,83.0,78,76,58,85,71,82,84,76,85,85,80,76,78,81,78,80,79,92,79,78,82,79,78,86,66,81.0,72,81,75,13,12,10,7,14,0.0,99,66
216435,S. Lobotka,Stanislav Lobotka,"Meio campo, Volante",84,71.0,70.0,81.0,83.0,77.0,75.0,75,70,45,85,43,82,75,55,85,86,76,67,77,84,86,73,69,85,71,77,76,82,78,85,56,77.0,78,82,78,10,7,16,13,14,0.0,66,66
222492,L. Sané,Leroy Aziz Sané,Meio campo,84,91.0,81.0,80.0,85.0,38.0,68.0,81,80,72,82,84,86,84,83,70,85,88,93,87,83,81,86,82,70,66,80,65,34,81,79,65,82.0,36,32,35,8,12,9,9,14,0.0,66,66
226161,Marcos Llorente,Marcos Llorente Moreno,"Lateral, Meio campo",84,89.0,78.0,79.0,80.0,78.0,81.0,76,79,67,82,66,80,75,63,80,80,87,91,83,83,68,84,84,91,77,77,80,81,82,81,65,79.0,79,79,74,13,6,6,11,15,0.0,99,66
232363,M. Škriniar,Milan Škriniar,Zagueiro,84,78.0,41.0,57.0,67.0,86.0,83.0,40,42,78,72,40,64,34,30,73,70,74,81,54,84,56,50,88,80,87,30,77,84,30,46,56,87.0,88,90,81,10,13,12,8,12,0.0,33,99
264240,Gavi,Pablo Martín Páez Gavira,"Extremo, Meio campo",83,76.0,66.0,78.0,85.0,68.0,70.0,69,71,42,84,49,86,74,47,82,85,77,75,86,86,90,56,62,84,58,70,85,79,81,83,51,74.0,59,78,72,8,10,11,7,13,0.0,99,99
243715,W. Saliba,William Alain André Gabriel Saliba,Zagueiro,83,82.0,39.0,69.0,73.0,84.0,82.0,58,35,72,83,34,72,55,35,76,81,77,86,50,84,59,60,87,70,87,23,83,82,43,62,47,81.0,85,87,83,7,10,6,8,11,0.0,66,99
247090,E. Fernández,Enzo Jeremías Fernández,"Meio campo, Volante",83,73.0,73.0,81.0,80.0,75.0,79.0,66,66,66,86,75,78,77,69,88,83,77,70,76,81,77,83,79,85,75,79,82,74,79,86,70,80.0,77,77,74,8,6,7,8,10,0.0,99,99
234396,A. Davies,Alphonso Boyle Davies,"Lateral, Meio campo",83,95.0,66.0,78.0,84.0,74.0,77.0,85,64,70,82,59,85,72,44,71,84,96,95,86,84,83,74,86,81,75,63,77,78,77,77,58,78.0,71,74,74,11,11,6,5,14,0.0,99,33
242516,C. Gakpo,Cody Mathès Gakpo,"Atacante, Extremo",83,85.0,82.0,78.0,84.0,42.0,73.0,83,83,68,78,75,86,78,76,70,85,87,84,80,81,71,86,84,76,76,83,60,39,81,79,68,83.0,43,38,28,15,11,7,9,5,0.0,66,66
246430,D. Vlahović,Dušan Vlahović,Atacante,83,80.0,85.0,66.0,79.0,29.0,82.0,57,88,79,71,78,81,75,79,59,85,77,83,63,85,53,84,91,79,88,82,69,24,86,68,79,80.0,19,26,24,5,15,6,11,10,0.0,66,66
247819,N. Schlotterbeck,Nico Schlotterbeck,Zagueiro,83,78.0,58.0,67.0,73.0,85.0,82.0,48,51,85,77,51,73,49,38,81,72,79,77,68,83,66,75,93,73,84,63,83,83,58,68,38,77.0,84,87,82,8,10,8,14,13,0.0,99,99
253149,J. Frimpong,Jeremie Agyekum Frimpong,"Ala, Meio campo",83,94.0,56.0,75.0,84.0,74.0,70.0,84,62,49,77,43,85,77,47,61,81,96,92,91,78,90,53,73,85,61,48,75,76,78,81,39,79.0,75,78,75,12,7,8,13,14,0.0,99,66
244260,Dani Olmo,Daniel Olmo Carvajal,"Atacante, Meio campo",83,68.0,76.0,82.0,86.0,50.0,59.0,78,74,43,86,76,87,75,75,79,86,77,61,86,84,86,79,60,76,54,77,51,57,82,85,66,82.0,50,50,44,15,15,13,12,11,0.0,66,99
251809,S. Botman,Sven Botman,Zagueiro,83,65.0,37.0,63.0,66.0,84.0,84.0,43,24,81,79,27,63,47,28,76,74,53,75,57,83,34,65,84,70,90,37,86,82,45,59,37,77.0,85,84,84,12,9,8,6,14,0.0,66,99
230869,Unai Simón,Unai Simón Mendibil,Goleiro,83,0.0,0.0,0.0,0.0,0.0,0.0,16,14,18,38,17,12,20,14,34,16,48,50,37,77,47,58,73,44,76,13,29,26,14,48,24,46.0,11,18,12,84,79,77,84,85,49.0,66,66
241464,Pau Torres,Pau Francisco Torres,Zagueiro,83,72.0,38.0,68.0,70.0,84.0,81.0,55,28,85,80,41,64,45,28,78,80,69,75,67,80,52,58,87,80,81,40,79,83,42,67,42,73.0,84,85,83,11,13,13,13,9,0.0,66,99
213661,A. Christensen,Andreas Bødtker Christensen,Zagueiro,83,67.0,32.0,68.0,71.0,85.0,76.0,51,36,80,83,25,67,41,39,79,79,57,76,61,84,61,37,80,73,78,20,75,86,32,62,36,79.0,86,86,84,10,12,8,6,8,0.0,33,66
216460,J. Giménez,José María Giménez de Vargas,Zagueiro,83,71.0,46.0,58.0,61.0,85.0,82.0,47,37,82,71,34,55,37,44,68,66,70,71,56,78,57,73,88,71,85,48,87,84,25,46,40,75.0,87,85,85,9,11,7,10,15,0.0,66,99
225116,A. Meret,Alex Meret,Goleiro,83,0.0,0.0,0.0,0.0,0.0,0.0,15,17,19,30,20,16,20,21,25,25,41,48,46,76,48,54,67,29,65,17,22,22,20,25,21,67.0,10,21,12,83,80,72,83,86,44.0,66,66
229582,G. Mancini,Gianluca Mancini,Zagueiro,83,67.0,45.0,54.0,62.0,83.0,86.0,34,48,83,67,40,55,38,34,68,76,59,73,34,83,57,51,84,87,83,34,94,84,32,51,47,80.0,84,84,79,13,12,8,6,8,0.0,66,99
225375,K. Laimer,Konrad Laimer,"Meio campo, Volante",83,80.0,69.0,77.0,78.0,81.0,79.0,78,69,69,81,60,77,70,47,77,78,82,78,76,83,77,74,79,90,69,68,89,86,73,78,54,79.0,84,81,77,9,12,12,13,12,0.0,66,99
225659,G. Rodríguez,Guido Rodríguez,Volante,83,51.0,58.0,72.0,70.0,85.0,80.0,59,43,74,82,47,72,55,62,75,76,55,47,47,78,45,80,77,76,80,69,84,86,68,73,53,71.0,86,88,85,12,11,14,16,6,0.0,66,99
226851,B. Pavard,Benjamin Pavard,"Lateral, Zagueiro",83,70.0,62.0,73.0,72.0,85.0,78.0,75,49,84,79,81,68,66,51,78,77,68,72,66,84,66,80,85,81,78,70,74,86,60,66,51,78.0,85,86,83,9,7,15,7,15,0.0,66,66
227236,A. Zambo Anguissa,André-Franck Zambo Anguissa,"Meio campo, Volante",83,78.0,68.0,72.0,81.0,81.0,86.0,62,66,72,80,54,82,59,45,74,82,79,78,76,83,77,74,88,85,87,70,85,84,79,76,60,82.0,80,86,75,11,11,9,8,11,0.0,99,66
228251,L. Pellegrini,Lorenzo Pellegrini,"Atacante, Meio campo",83,79.0,76.0,83.0,83.0,74.0,78.0,74,75,74,88,74,80,74,79,83,87,79,79,80,85,82,79,83,90,74,76,74,72,80,87,80,84.0,73,76,73,12,7,10,13,11,0.0,99,99
229391,Palhinha,João Maria Lobo Alves Palhinha Gonçalves,"Meio campo, Volante",83,62.0,67.0,71.0,76.0,84.0,89.0,59,64,78,78,54,77,65,45,79,80,58,66,63,79,50,80,84,87,89,65,94,81,68,71,56,83.0,83,87,86,14,10,8,7,7,0.0,66,99
230142,Oyarzabal,Mikel Oyarzabal Ugarte,"Extremo, Meio campo",83,77.0,83.0,80.0,83.0,41.0,62.0,80,85,60,82,74,84,77,78,73,85,78,76,77,79,77,80,70,79,57,81,52,29,85,82,84,83.0,55,32,30,10,6,10,13,11,0.0,99,66
234236,P. Schick,Patrik Schick,Atacante,83,79.0,80.0,71.0,81.0,37.0,76.0,64,82,85,78,80,81,78,56,64,82,75,83,83,81,67,82,91,69,83,77,65,25,85,74,61,84.0,44,29,19,11,15,8,9,14,0.0,66,66
155862,Sergio Ramos,Sergio Ramos García,Zagueiro,83,57.0,69.0,73.0,70.0,83.0,76.0,63,65,88,78,69,63,72,75,80,78,65,51,66,85,66,79,87,54,81,64,90,84,69,71,90,86.0,82,82,83,11,8,9,7,11,0.0,99,66
167948,H. Lloris,Hugo Lloris,Goleiro,83,0.0,0.0,0.0,0.0,0.0,0.0,13,10,9,52,15,12,12,10,55,29,61,59,54,81,56,53,60,41,43,14,31,25,9,57,40,55.0,24,12,18,85,80,70,81,86,60.0,66,66
178603,M. Hummels,Mats Hummels,Zagueiro,83,53.0,58.0,76.0,70.0,86.0,78.0,65,55,86,81,64,67,66,53,85,74,39,65,60,86,62,71,74,65,87,49,72,87,57,80,68,89.0,88,85,82,15,6,10,5,6,0.0,66,66
180930,E. Džeko,Edin Džeko,Atacante,83,59.0,84.0,72.0,77.0,45.0,76.0,63,87,87,77,83,77,65,54,75,84,55,62,62,84,55,86,79,67,86,77,61,50,86,74,67,87.0,54,28,16,9,11,13,15,15,0.0,99,66
183898,Á. Di María,Ángel Fabián Di María Hernández,"Atacante, Extremo, Meio campo",83,78.0,78.0,86.0,89.0,48.0,67.0,85,74,53,87,78,90,92,88,81,91,80,76,91,81,75,80,69,73,61,86,72,42,80,89,73,89.0,41,55,52,10,7,11,12,11,0.0,99,66
188350,M. Reus,Marco Reus,"Atacante, Meio campo",83,65.0,83.0,83.0,85.0,53.0,63.0,83,84,44,85,84,85,87,85,78,86,72,60,81,84,81,84,63,66,66,81,51,56,84,84,81,86.0,59,47,59,12,12,13,13,11,0.0,66,66
189332,Jordi Alba,Jordi Alba Ramos,Lateral,83,84.0,70.0,82.0,81.0,76.0,70.0,84,73,70,85,75,79,82,63,81,82,86,83,88,79,84,64,78,83,61,66,75,80,83,78,59,80.0,72,78,78,13,15,13,6,13,0.0,99,66
189511,Sergio Busquets,Sergio Busquets i Burgos,Volante,83,37.0,62.0,79.0,79.0,81.0,73.0,62,67,68,87,50,80,66,68,85,85,35,38,66,80,50,61,64,75,71,54,77,83,76,82,60,89.0,83,83,79,5,8,13,9,13,0.0,66,66
190460,C. Eriksen,Christian Dannemann Eriksen,"Meio campo, Volante",83,59.0,77.0,89.0,81.0,51.0,53.0,88,72,52,90,80,77,89,87,90,90,62,57,68,81,72,84,57,74,50,84,35,52,75,90,72,88.0,55,57,22,9,14,7,7,6,0.0,66,66
193301,A. Lacazette,Alexandre Lacazette,Atacante,83,72.0,84.0,77.0,83.0,44.0,77.0,70,86,76,82,81,83,74,74,72,84,71,73,82,84,83,85,84,72,79,78,74,42,86,81,83,84.0,39,45,32,11,6,9,5,6,0.0,99,99
199451,W. Ben Yedder,Wissam Ben Yedder,Atacante,83,80.0,84.0,78.0,87.0,39.0,68.0,74,87,74,83,85,86,82,76,66,87,81,80,91,83,91,84,81,72,68,74,62,44,88,80,85,85.0,34,33,26,6,13,9,7,7,0.0,99,33
199845,F. Acerbi,Francesco Acerbi,Zagueiro,83,60.0,50.0,64.0,64.0,86.0,80.0,34,37,84,75,39,65,58,56,79,71,61,59,32,85,33,75,86,68,85,60,80,85,20,65,61,86.0,87,87,83,11,9,9,13,11,0.0,66,99
200724,Nacho Fernández,José Ignacio Fernández Iglesias,"Lateral, Zagueiro",83,75.0,37.0,69.0,71.0,82.0,80.0,70,32,79,84,38,64,55,37,67,79,69,79,65,81,76,54,84,80,79,28,80,83,37,53,45,75.0,83,83,81,12,7,10,15,7,0.0,33,99
201153,Morata,Álvaro Borja Morata Martín,Atacante,83,82.0,82.0,72.0,79.0,31.0,79.0,72,85,85,76,81,79,78,50,63,83,81,83,74,83,63,82,93,79,81,75,69,26,84,77,75,78.0,37,14,20,4,5,4,4,5,0.0,66,66
202648,Sergi Darder,Sergi Darder Moll,"Meio campo, Volante",83,81.0,76.0,82.0,83.0,74.0,77.0,75,74,60,86,74,84,83,65,85,84,80,82,82,80,75,83,78,84,75,78,75,76,78,84,60,85.0,75,76,75,8,9,9,8,12,0.0,66,66
202652,R. Sterling,Raheem Sterling,"Atacante, Extremo",83,85.0,78.0,76.0,85.0,45.0,67.0,78,79,46,77,67,86,80,74,67,81,90,80,94,86,93,78,71,77,65,78,59,30,87,76,73,77.0,47,53,45,15,12,12,15,9,0.0,99,66
204638,W. Orban,Vilmos Tamás Orban,Zagueiro,83,58.0,36.0,56.0,56.0,85.0,81.0,39,38,85,74,31,52,28,32,68,59,50,65,48,82,56,37,90,68,85,29,83,83,42,44,41,72.0,86,86,81,15,12,15,10,6,0.0,33,66
205498,Jorginho,Luiz Frello Filho Jorge,"Meio campo, Volante",83,53.0,67.0,84.0,81.0,74.0,73.0,75,65,56,89,68,79,75,76,88,87,63,45,72,82,72,71,66,86,66,61,77,80,69,84,89,84.0,71,80,70,14,7,13,14,8,0.0,66,66
205693,S. Haller,Sébastien Haller,Atacante,83,62.0,81.0,63.0,76.0,52.0,81.0,42,85,85,77,85,74,57,46,53,82,59,64,67,86,59,85,87,73,90,65,67,36,88,73,85,83.0,40,61,56,6,7,14,7,6,0.0,66,66
205988,L. Shaw,Luke Shaw,"Lateral, Zagueiro",83,76.0,57.0,82.0,79.0,81.0,78.0,85,46,76,84,65,78,86,67,77,83,74,77,71,81,74,78,84,75,77,56,85,83,78,80,38,84.0,81,83,79,10,12,13,7,7,0.0,66,66
208093,Gerard Moreno,Gerard Moreno Balagueró,"Atacante, Meio campo",83,77.0,85.0,77.0,81.0,46.0,72.0,77,88,82,79,81,83,77,62,75,82,77,77,77,82,72,82,87,77,73,81,61,42,84,78,85,80.0,44,41,41,15,12,7,12,10,0.0,99,66
208333,E. Can,Emre Can,"Volante, Zagueiro",83,79.0,78.0,77.0,79.0,82.0,87.0,64,74,81,85,73,81,77,64,80,79,67,88,70,83,74,85,87,84,86,80,92,80,72,75,81,83.0,80,86,80,14,8,8,13,11,0.0,66,99
208574,F. Kostić,Filip Kostić,"Extremo, Meio campo",83,85.0,76.0,82.0,82.0,70.0,80.0,90,72,59,81,75,84,85,80,79,82,85,85,76,80,79,86,80,90,77,78,76,69,78,80,66,82.0,69,74,72,13,14,12,12,13,0.0,99,99
210324,J. Hofmann,Jonas Hofmann,Meio campo,83,76.0,79.0,83.0,81.0,64.0,73.0,80,84,48,84,69,82,77,75,82,81,75,76,79,83,78,74,66,90,66,76,70,75,83,86,71,82.0,70,57,57,6,6,10,10,10,0.0,99,66
210406,P. Zieliński,Piotr Sebastian Zieliński,Meio campo,83,81.0,77.0,81.0,86.0,71.0,63.0,73,75,52,85,75,87,80,65,81,87,83,79,85,81,79,79,68,79,57,83,56,77,80,84,58,75.0,69,74,71,12,9,12,11,6,0.0,66,66
210413,A. Romagnoli,Alessio Romagnoli,Zagueiro,83,69.0,40.0,56.0,69.0,85.0,80.0,36,30,81,75,28,68,35,24,69,75,69,69,55,82,54,63,87,68,84,46,82,85,31,45,34,77.0,86,86,86,9,14,12,8,9,0.0,66,66
216352,M. Brozović,Marcelo Brozović,"Meio campo, Volante",83,66.0,74.0,81.0,80.0,80.0,78.0,73,69,70,84,65,78,79,74,83,83,68,65,79,77,84,80,73,93,68,84,86,83,65,82,69,82.0,78,84,82,8,8,15,11,8,0.0,66,66
216547,Rafa,Rafael Alexandre Fernandes Ferreira da Silva,"Atacante, Meio campo",83,93.0,77.0,77.0,86.0,50.0,54.0,78,79,49,77,68,86,81,56,76,85,94,93,90,84,89,77,62,84,40,77,47,58,83,83,59,81.0,52,47,39,9,11,11,12,8,0.0,99,66
216594,N. Fekir,Nabil Fekir,Meio campo,83,82.0,81.0,81.0,86.0,39.0,80.0,81,80,50,81,77,87,83,79,77,84,87,78,84,78,91,84,78,77,80,81,82,36,80,83,74,88.0,36,43,30,15,9,8,14,15,0.0,99,66
220834,Marco Asensio,Marco Asensio Willemsen,Extremo,83,81.0,81.0,81.0,83.0,43.0,63.0,81,77,57,81,79,83,84,76,82,87,83,80,80,78,76,88,73,75,63,87,45,45,80,80,62,82.0,40,42,39,13,9,6,12,10,0.0,99,66
224179,Borja Iglesias,Borja Iglesias Quintás,Atacante,83,69.0,84.0,66.0,76.0,40.0,82.0,50,86,82,76,73,76,51,65,63,82,65,72,57,80,67,85,89,70,92,77,70,32,86,73,92,82.0,40,36,27,14,12,16,13,16,0.0,99,66
230481,Ronaldo Cabrais,Ronaldo Jailson Cabrais Petri,Meio campo,83,88.0,77.0,83.0,84.0,35.0,72.0,83,74,64,83,76,85,86,78,82,83,90,87,86,84,71,82,80,88,68,78,62,40,82,83,77,81.0,24,35,33,12,12,13,15,13,0.0,66,33
248243,E. Camavinga,Eduardo Celmi Camavinga,"Lateral, Meio campo, Volante",82,79.0,66.0,80.0,82.0,76.0,80.0,76,62,64,85,59,80,72,59,84,86,78,79,81,79,79,73,81,81,80,69,78,77,73,77,62,82.0,75,80,79,12,6,8,12,12,0.0,99,99
